pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p334,R2,b220260706,False,True,1,25,postgrad,several_times_day,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,2,True,26,38,-12,False,g2! h2!,1,False,2,1,5,0.2,0,0,1,46,Strugglers
p334,R3,bg20260726,False,True,1,25,postgrad,several_times_day,False,1,0,manual,3,1,3,1,1,1,True,22,7.3,14,True,23,41,-18,False,b2 g7! h8!,1,False,2,1,5,0.2,0,0,1,46,Strugglers
p798,R1,oc20260727,True,False,dont_know,37,bachelors,daily,False,2,9,manual,5,4,3,3,3,3,True,22,4.4,260,True,30,34,-4,False,b7 c8 a7 a1! h1,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p798,R2,b220260706,False,True,dont_know,37,bachelors,daily,False,2,0,manual,2,0,2,0,0,0,False,24,12.0,10,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p798,R3,bg20260726,False,True,dont_know,37,bachelors,daily,False,2,0,manual,2,0,2,0,0,0,False,14,7.0,10,True,27,37,-10,False,g8! h7!,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p611,R1,oc20260727,True,False,1,37,bachelors,several_times_day,False,2,7,timeout,3,3,3,3,3,3,True,0,0.0,228,False,20,40,,,b7 c8 a7,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p611,R2,b220260706,False,True,1,37,bachelors,several_times_day,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,9,True,31,33,-2,False,g1! g7,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p611,R3,bg20260726,False,True,1,37,bachelors,several_times_day,False,2,0,manual,2,0,2,0,0,0,False,14,7.0,14,True,27,37,-10,False,g8! h7!,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p454,R1,oc20260727,True,False,2,36,associate,daily,False,2,5,manual,4,1,3,1,2,2,True,34,8.5,99,True,24,40,-16,False,b7 a7! g2! b8!,1,False,2,1,5,0.2,0,0,1,46,Strugglers
p454,R2,b220260706,False,True,2,36,associate,daily,False,2,0,manual,2,0,2,0,0,0,False,24,12.0,2,True,26,38,-12,False,g2! h2!,1,False,2,1,5,0.2,0,0,1,46,Strugglers
p454,R3,bg20260726,False,True,2,36,associate,daily,False,2,0,manual,3,1,3,1,1,1,True,22,7.3,11,True,23,41,-18,False,b2 g7! h8!,1,False,2,1,5,0.2,0,0,1,46,Strugglers
p383,R1,oc20260727,True,False,2,39,bachelors,few_times_month,False,2,5,manual,5,3,3,2,4,3,True,26,5.2,83,True,28,36,-8,False,b7 a7! b6 c8 g2!,1,False,2,4,5,0.8,1,1,1,14,Solvers
p383,R2,b220260706,False,True,2,39,bachelors,few_times_month,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,9,True,31,33,-2,False,g1! g7,1,False,2,4,5,0.8,1,1,1,14,Solvers
p383,R3,bg20260726,False,True,2,39,bachelors,few_times_month,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,12,True,34,30,4,True,b2 g8 h7,1,True,2,4,5,0.8,1,1,1,14,Solvers
p17,R1,oc20260727,True,False,1,59,bachelors,several_times_day,False,1,5,timeout,6,6,3,3,6,3,True,0,0.0,224,True,41,23,18,True,b7 c8 a7 a3 a1 h1,1,True,2,3,6,0.5,0,0,2,36,Strugglers
p17,R2,b220260706,False,True,1,59,bachelors,several_times_day,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,30,True,31,33,-2,False,g7 h1 h2!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p17,R3,bg20260726,False,True,1,59,bachelors,several_times_day,False,1,0,manual,3,1,3,1,1,1,True,22,7.3,41,True,23,41,-18,False,b2 g7! h8!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p669,R1,oc20260727,True,False,dont_know,53,bachelors,few_times_week,False,1,5,timeout,1,1,1,1,1,1,True,0,0.0,0,False,24,32,,,b7,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p669,R2,b220260706,False,True,dont_know,53,bachelors,few_times_week,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,14,True,31,33,-2,False,g7 h1 h2!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p669,R3,bg20260726,False,True,dont_know,53,bachelors,few_times_week,False,1,0,manual,3,1,3,1,1,1,True,22,7.3,14,True,23,41,-18,False,b2 g7! h8!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p76,R1,oc20260727,True,False,2,37,postgrad,daily,False,1,9,manual,6,5,3,3,6,3,True,16,2.7,386,True,33,31,2,True,b7 c8 a7 a3 a1 g2!,1,False,2,2,5,0.4,0,0,1,36,Strugglers
p76,R2,b220260706,False,True,2,37,postgrad,daily,False,1,0,manual,2,1,2,1,0,0,False,14,7.0,20,True,31,33,-2,False,g1! g7,1,False,2,2,5,0.4,0,0,1,36,Strugglers
p76,R3,bg20260726,False,True,2,37,postgrad,daily,False,1,0,manual,3,1,3,1,1,1,True,22,7.3,29,True,23,41,-18,False,b2 g7! h8!,1,False,2,2,5,0.4,0,0,1,36,Strugglers
p332,R1,oc20260727,True,False,1,,,,False,1,10,manual,6,6,3,3,6,3,True,0,0.0,248,True,41,23,18,True,b7 c8 a7 a3 a1 h1,1,True,0,,,,,,,,
p812,R1,oc20260727,True,False,3,71,bachelors,few_times_week,False,2,5,manual,4,3,3,2,1,1,True,38,9.5,72,True,22,42,-20,False,b7 b6! g2 b8,1,False,2,2,5,0.4,0,0,1,38,Strugglers
p812,R2,b220260706,False,True,3,71,bachelors,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,6,True,30,34,-4,False,g2! g7,1,False,2,2,5,0.4,0,0,1,38,Strugglers
p812,R3,bg20260726,False,True,3,71,bachelors,few_times_week,False,2,0,manual,3,1,3,1,1,1,True,22,7.3,15,True,23,41,-18,False,b2 g7! h8!,1,False,2,2,5,0.4,0,0,1,38,Strugglers
p286,R1,oc20260727,True,False,2,41,postgrad,about_monthly,False,1,5,manual,4,2,3,1,1,1,True,38,9.5,27,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,6,6,1.0,2,2,2,0,Solvers
p286,R2,b220260706,False,True,2,41,postgrad,about_monthly,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,12,True,38,26,12,True,g7 h1 g2,1,True,2,6,6,1.0,2,2,2,0,Solvers
p286,R3,bg20260726,False,True,2,41,postgrad,about_monthly,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,8,True,34,30,4,True,b2 g8 h7,1,True,2,6,6,1.0,2,2,2,0,Solvers
p722,R1,oc20260727,True,False,1,26,postgrad,daily,False,1,5,manual,4,0,3,0,0,0,False,48,12.0,20,True,17,47,-30,False,b6! b7! a7! c8!,1,False,2,1,3,0.333,0,0,0,22,Strugglers
p722,R2,b220260706,False,True,1,26,postgrad,daily,False,1,0,timeout,1,0,1,0,0,0,False,14,14.0,0,False,19,42,,,g1!,1,False,2,1,3,0.333,0,0,0,22,Strugglers
p722,R3,bg20260726,False,True,1,26,postgrad,daily,False,1,0,manual,2,1,2,1,0,0,False,8,4.0,4,True,30,34,-4,False,g8! g7,1,False,2,1,3,0.333,0,0,0,22,Strugglers
p155,R1,oc20260727,True,False,3,37,hs_graduate,few_times_week,False,2,5,manual,3,2,3,2,2,2,True,38,12.7,29,True,22,42,-20,False,b7 c8 b6!,1,False,2,3,5,0.6,0,0,2,26,Solvers
p155,R2,b220260706,False,True,3,37,hs_graduate,few_times_week,False,2,0,manual,2,1,2,1,1,1,True,12,6.0,3,True,32,32,0,False,g7 g2!,1,False,2,3,5,0.6,0,0,2,26,Solvers
p155,R3,bg20260726,False,True,3,37,hs_graduate,few_times_week,False,2,0,manual,3,2,3,2,1,1,True,14,4.7,12,True,27,37,-10,False,b2 g7! h7,1,False,2,3,5,0.6,0,0,2,26,Solvers
p127,R1,oc20260727,True,False,1,27,hs_graduate,about_monthly,True,2,5,manual,4,3,3,2,2,2,True,24,6.0,87,True,29,35,-6,False,b7 c8 g2! a7,1,False,2,3,5,0.6,0,0,1,30,Solvers
p127,R2,b220260706,False,True,1,27,hs_graduate,about_monthly,True,2,0,manual,2,1,2,1,0,0,False,16,8.0,6,True,30,34,-4,False,g2! g7,1,False,2,3,5,0.6,0,0,1,30,Solvers
p127,R3,bg20260726,False,True,1,27,hs_graduate,about_monthly,True,2,0,manual,3,2,3,2,1,1,True,14,4.7,13,True,27,37,-10,False,b2 g7! h7,1,False,2,3,5,0.6,0,0,1,30,Solvers
p852,R1,oc20260727,True,False,dont_know,,,,True,4,0,,1,1,1,1,1,1,True,0,0.0,0,False,24,32,,,b7,1,False,0,,,,,,,,
p86,R1,oc20260727,True,False,dont_know,44,postgrad,several_times_day,False,1,7,manual,3,2,3,2,0,0,False,40,13.3,111,True,21,43,-22,False,c8! a7 g2,1,False,2,3,5,0.6,0,0,1,30,Solvers
p86,R2,b220260706,False,True,dont_know,44,postgrad,several_times_day,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,21,True,31,33,-2,False,g7 h1 h2!,1,False,2,3,5,0.6,0,0,1,30,Solvers
p86,R3,bg20260726,False,True,dont_know,44,postgrad,several_times_day,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,7,True,26,38,-12,False,g7! b2,1,False,2,3,5,0.6,0,0,1,30,Solvers
p233,R1,oc20260727,True,False,2,33,some_college,weekly,False,1,5,manual,5,4,3,3,5,3,True,16,3.2,164,True,33,31,2,True,b7 c8 a7 a3 g2!,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p233,R2,b220260706,False,True,2,33,some_college,weekly,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,4,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p233,R3,bg20260726,False,True,2,33,some_college,weekly,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,2,True,22,42,-20,False,g7! g8!,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p749,R1,oc20260727,True,False,1,46,bachelors,few_times_month,False,1,5,manual,6,5,3,2,6,3,True,2,0.3,69,True,40,24,16,True,b7 a7! b6 c8 a1 h1,1,False,2,2,4,0.5,0,0,1,30,Strugglers
p749,R2,b220260706,False,True,1,46,bachelors,few_times_month,False,1,0,manual,2,1,2,1,1,1,True,14,7.0,10,True,31,33,-2,False,g7 h2!,1,False,2,2,4,0.5,0,0,1,30,Strugglers
p749,R3,bg20260726,False,True,1,46,bachelors,few_times_month,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,4,True,26,38,-12,False,h7! g8,1,False,2,2,4,0.5,0,0,1,30,Strugglers
p723,R1,oc20260727,True,False,dont_know,29,some_postgrad,few_times_week,True,2,5,manual,6,6,3,3,6,3,True,0,0.0,148,True,41,23,18,True,b7 c8 a7 a3 a1 h1,1,True,2,1,4,0.25,0,0,0,40,Strugglers
p723,R2,b220260706,False,True,dont_know,29,some_postgrad,few_times_week,True,2,0,manual,2,1,2,1,0,0,False,14,7.0,6,True,31,33,-2,False,g1! g7,1,False,2,1,4,0.25,0,0,0,40,Strugglers
p723,R3,bg20260726,False,True,dont_know,29,some_postgrad,few_times_week,True,2,0,manual,2,0,2,0,0,0,False,26,13.0,3,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,0,40,Strugglers
p322,R1,oc20260727,True,False,1,35,postgrad,about_monthly,True,3,9,manual,6,6,3,3,6,3,True,0,0.0,361,True,41,23,18,True,b7 c8 a7 a3 a1 h1,1,True,2,6,6,1.0,2,2,2,0,Solvers
p322,R2,b220260706,False,True,1,35,postgrad,about_monthly,True,3,0,manual,3,3,3,3,3,3,True,0,0.0,10,True,38,26,12,True,g7 h1 g2,1,True,2,6,6,1.0,2,2,2,0,Solvers
p322,R3,bg20260726,False,True,1,35,postgrad,about_monthly,True,3,0,manual,3,3,3,3,3,3,True,0,0.0,12,True,34,30,4,True,b2 g8 h7,1,True,2,6,6,1.0,2,2,2,0,Solvers
p534,R1,oc20260727,True,False,1,53,bachelors,few_times_week,True,1,5,timeout,3,3,3,3,3,3,True,0,0.0,325,False,20,40,,,b7 c8 a7,1,False,2,3,5,0.6,1,1,1,24,Solvers
p534,R2,b220260706,False,True,1,53,bachelors,few_times_week,True,1,0,manual,2,0,2,0,0,0,False,24,12.0,19,True,26,38,-12,False,g2! h2!,1,False,2,3,5,0.6,1,1,1,24,Solvers
p534,R3,bg20260726,False,True,1,53,bachelors,few_times_week,True,1,0,manual,3,3,3,3,3,3,True,0,0.0,25,True,34,30,4,True,b2 g8 h7,1,True,2,3,5,0.6,1,1,1,24,Solvers
p735,R1,oc20260727,True,False,dont_know,41,bachelors,daily,False,1,5,manual,4,1,3,1,0,0,False,44,11.0,30,True,19,45,-26,False,b6! g2 c8! a7!,1,False,2,3,5,0.6,0,0,2,26,Solvers
p735,R2,b220260706,False,True,dont_know,41,bachelors,daily,False,1,0,manual,2,1,2,1,1,1,True,12,6.0,3,True,32,32,0,False,g7 g2!,1,False,2,3,5,0.6,0,0,2,26,Solvers
p735,R3,bg20260726,False,True,dont_know,41,bachelors,daily,False,1,0,manual,3,2,3,2,1,1,True,14,4.7,6,True,27,37,-10,False,b2 g7! h7,1,False,2,3,5,0.6,0,0,2,26,Solvers
p329,R1,oc20260727,True,False,2,49,bachelors,daily,False,2,5,manual,4,3,3,3,3,3,True,36,9.0,194,True,23,41,-18,False,b7 c8 a7 g2!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p329,R2,b220260706,False,True,2,49,bachelors,daily,False,2,0,manual,3,2,3,2,2,2,True,14,4.7,27,True,31,33,-2,False,g7 h1 h2!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p329,R3,bg20260726,False,True,2,49,bachelors,daily,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,15,True,34,30,4,True,b2 g8 h7,1,True,2,5,6,0.833,1,1,2,14,Solvers
p824,R1,oc20260727,True,False,1,33,postgrad,daily,True,1,5,manual,5,4,3,3,5,3,True,16,3.2,121,True,33,31,2,True,b7 c8 a7 a3 g2!,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p824,R2,b220260706,False,True,1,33,postgrad,daily,True,1,0,manual,2,0,2,0,0,0,False,30,15.0,12,True,23,41,-18,False,g1! g2!,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p824,R3,bg20260726,False,True,1,33,postgrad,daily,True,1,0,manual,2,1,2,1,0,0,False,16,8.0,2,True,26,38,-12,False,h7! g8,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p530,R1,oc20260727,True,False,dont_know,34,postgrad,few_times_week,True,2,5,manual,4,2,3,1,1,1,True,38,9.5,96,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p530,R2,b220260706,False,True,dont_know,34,postgrad,few_times_week,True,2,0,manual,3,2,3,2,2,2,True,14,4.7,16,True,31,33,-2,False,g7 h1 h2!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p530,R3,bg20260726,False,True,dont_know,34,postgrad,few_times_week,True,2,0,manual,3,1,3,1,1,1,True,22,7.3,13,True,23,41,-18,False,b2 g7! h8!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p783,R1,oc20260727,True,False,dont_know,38,bachelors,weekly,False,1,5,manual,4,3,3,2,1,1,True,38,9.5,49,True,22,42,-20,False,b7 b6! g2 b8,1,False,2,1,4,0.25,0,0,0,30,Strugglers
p783,R2,b220260706,False,True,dont_know,38,bachelors,weekly,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,8,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,30,Strugglers
p783,R3,bg20260726,False,True,dont_know,38,bachelors,weekly,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,11,True,27,37,-10,False,g8! h7!,1,False,2,1,4,0.25,0,0,0,30,Strugglers
p312,R1,oc20260727,True,False,1,,,,True,5,0,,1,1,1,1,1,1,True,0,0.0,0,False,24,32,,,b7,1,False,0,,,,,,,,
p578,R1,oc20260727,True,False,1,58,bachelors,few_times_week,False,2,5,manual,4,2,3,2,1,1,True,36,9.0,58,True,23,41,-18,False,b7 g2! c8 b6!,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p578,R2,b220260706,False,True,1,58,bachelors,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,15,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p578,R3,bg20260726,False,True,1,58,bachelors,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,22,11.0,5,True,23,41,-18,False,g7! h7!,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p807,R1,oc20260727,True,False,1,44,bachelors,daily,False,1,5,manual,5,4,3,3,5,3,True,16,3.2,198,True,33,31,2,True,b7 c8 a7 a3 g2!,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p807,R2,b220260706,False,True,1,44,bachelors,daily,False,1,0,manual,2,1,2,1,0,0,False,14,7.0,3,True,31,33,-2,False,g1! g7,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p807,R3,bg20260726,False,True,1,44,bachelors,daily,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,6,True,27,37,-10,False,g8! h7!,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p123,R1,oc20260727,True,False,1,26,hs_graduate,less_than_monthly,False,1,5,manual,4,1,3,0,0,0,False,42,10.5,30,True,20,44,-24,False,b6! b7! c8! a7,1,False,2,3,5,0.6,0,0,1,26,Solvers
p123,R2,b220260706,False,True,1,26,hs_graduate,less_than_monthly,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,5,True,30,34,-4,False,g2! g7,1,False,2,3,5,0.6,0,0,1,26,Solvers
p123,R3,bg20260726,False,True,1,26,hs_graduate,less_than_monthly,False,1,0,manual,3,2,3,2,1,1,True,10,3.3,11,True,29,35,-6,False,b2 h7! g8,1,False,2,3,5,0.6,0,0,1,26,Solvers
p797,R1,oc20260727,True,False,dont_know,30,postgrad,few_times_month,True,1,8,manual,6,6,3,3,6,3,True,0,0.0,279,True,41,23,18,True,b7 c8 a7 a3 a1 h1,1,True,2,3,5,0.6,0,0,1,30,Solvers
p797,R2,b220260706,False,True,dont_know,30,postgrad,few_times_month,True,1,0,manual,3,2,3,2,2,2,True,14,4.7,10,True,31,33,-2,False,g7 h1 h2!,1,False,2,3,5,0.6,0,0,1,30,Solvers
p797,R3,bg20260726,False,True,dont_know,30,postgrad,few_times_month,True,1,0,manual,2,1,2,1,0,0,False,16,8.0,10,True,26,38,-12,False,g7! b2,1,False,2,3,5,0.6,0,0,1,30,Solvers
p380,R1,oc20260727,True,False,1,53,postgrad,few_times_week,False,1,5,manual,5,4,3,2,5,3,True,2,0.4,126,True,40,24,16,True,b7 a7! a1 h1 b6,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p380,R2,b220260706,False,True,1,53,postgrad,few_times_week,False,1,0,manual,2,1,2,1,1,1,True,12,6.0,10,True,32,32,0,False,g7 g2!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p380,R3,bg20260726,False,True,1,53,postgrad,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,26,13.0,7,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p210,R1,oc20260727,True,False,2,,,,True,4,0,,1,1,1,1,1,1,True,0,0.0,0,False,24,32,,,b7,1,False,0,,,,,,,,
p707,R1,oc20260727,True,False,dont_know,68,bachelors,less_than_monthly,False,1,10,timeout,5,5,3,3,5,3,True,0,0.0,207,False,28,34,,,b7 c8 a7 a3 a1,1,False,2,0,4,0.0,0,0,0,46,Strugglers
p707,R2,b220260706,False,True,dont_know,68,bachelors,less_than_monthly,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,10,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,46,Strugglers
p707,R3,bg20260726,False,True,dont_know,68,bachelors,less_than_monthly,False,1,0,manual,2,0,2,0,0,0,False,22,11.0,5,True,23,41,-18,False,g7! h7!,1,False,2,0,4,0.0,0,0,0,46,Strugglers
p241,R1,oc20260727,True,False,1,63,bachelors,several_times_day,False,2,5,timeout,1,1,1,1,1,1,True,0,0.0,0,False,24,32,,,b7,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p241,R2,b220260706,False,True,1,63,bachelors,several_times_day,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,12,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p241,R3,bg20260726,False,True,1,63,bachelors,several_times_day,False,2,0,manual,2,0,2,0,0,0,False,26,13.0,12,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p636,R1,oc20260727,True,False,2,29,postgrad,less_than_monthly,False,2,5,manual,6,6,3,3,6,3,True,0,0.0,210,True,41,23,18,True,b7 c8 a7 a3 a1 h1,1,True,2,2,5,0.4,0,0,1,36,Strugglers
p636,R2,b220260706,False,True,2,29,postgrad,less_than_monthly,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,17,True,31,33,-2,False,g1! g7,1,False,2,2,5,0.4,0,0,1,36,Strugglers
p636,R3,bg20260726,False,True,2,29,postgrad,less_than_monthly,False,2,0,manual,3,1,3,1,1,1,True,22,7.3,37,True,23,41,-18,False,b2 g7! h8!,1,False,2,2,5,0.4,0,0,1,36,Strugglers
p199,R1,oc20260727,True,False,1,62,hs_graduate,few_times_month,False,1,5,manual,6,6,3,3,6,3,True,0,0.0,143,True,41,23,18,True,b7 c8 a7 a3 a1 h1,1,True,2,0,4,0.0,0,0,0,46,Strugglers
p199,R2,b220260706,False,True,1,62,hs_graduate,few_times_month,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,4,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,46,Strugglers
p199,R3,bg20260726,False,True,1,62,hs_graduate,few_times_month,False,1,0,manual,2,0,2,0,0,0,False,22,11.0,6,True,23,41,-18,False,g7! h7!,1,False,2,0,4,0.0,0,0,0,46,Strugglers
p616,R1,oc20260727,True,False,1,40,hs_graduate,weekly,False,2,5,manual,4,3,3,3,3,3,True,36,9.0,164,True,23,41,-18,False,b7 c8 a7 g2!,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p616,R2,b220260706,False,True,1,40,hs_graduate,weekly,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,18,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p616,R3,bg20260726,False,True,1,40,hs_graduate,weekly,False,2,0,manual,2,0,2,0,0,0,False,26,13.0,7,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p33,R1,oc20260727,True,False,3,57,bachelors,never,False,2,5,manual,5,3,3,2,4,3,True,20,4.0,97,True,31,33,-2,False,b7 a7! a1 h1 g2!,1,False,2,5,6,0.833,1,1,2,10,Solvers
p33,R2,b220260706,False,True,3,57,bachelors,never,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,18,True,38,26,12,True,g7 h1 g2,1,True,2,5,6,0.833,1,1,2,10,Solvers
p33,R3,bg20260726,False,True,3,57,bachelors,never,False,2,0,manual,3,2,3,2,1,1,True,10,3.3,35,True,29,35,-6,False,b2 h7! g8,1,False,2,5,6,0.833,1,1,2,10,Solvers
p392,R1,oc20260727,True,False,1,69,postgrad,few_times_week,False,1,7,timeout,2,2,2,2,2,2,True,0,0.0,94,False,22,36,,,b7 c8,1,False,2,3,5,0.6,1,1,1,24,Solvers
p392,R2,b220260706,False,True,1,69,postgrad,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,9,True,26,38,-12,False,g2! h2!,1,False,2,3,5,0.6,1,1,1,24,Solvers
p392,R3,bg20260726,False,True,1,69,postgrad,few_times_week,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,18,True,34,30,4,True,b2 g8 h7,1,True,2,3,5,0.6,1,1,1,24,Solvers
p137,R1,oc20260727,True,False,3,63,bachelors,daily,False,1,7,manual,5,4,3,2,5,3,True,2,0.4,308,True,40,24,16,True,b7 a7! a1 h1 b6,1,False,2,3,5,0.6,1,1,1,24,Solvers
p137,R2,b220260706,False,True,3,63,bachelors,daily,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,11,True,26,38,-12,False,g2! h2!,1,False,2,3,5,0.6,1,1,1,24,Solvers
p137,R3,bg20260726,False,True,3,63,bachelors,daily,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,31,True,34,30,4,True,b2 g8 h7,1,True,2,3,5,0.6,1,1,1,24,Solvers
p523,R1,oc20260727,True,False,dont_know,26,some_postgrad,few_times_month,False,4,5,manual,3,1,3,1,0,0,False,38,12.7,269,True,22,42,-20,False,g2! b6 b8!,1,False,2,0,4,0.0,0,0,0,44,Strugglers
p523,R2,b220260706,False,True,dont_know,26,some_postgrad,few_times_month,False,4,0,manual,2,0,2,0,0,0,False,30,15.0,13,True,23,41,-18,False,g1! g2!,1,False,2,0,4,0.0,0,0,0,44,Strugglers
p523,R3,bg20260726,False,True,dont_know,26,some_postgrad,few_times_month,False,4,0,manual,2,0,2,0,0,0,False,14,7.0,9,True,27,37,-10,False,g8! h7!,1,False,2,0,4,0.0,0,0,0,44,Strugglers
p426,R1,oc20260727,True,False,1,25,postgrad,never,False,3,5,manual,3,2,3,2,0,0,False,40,13.3,13,True,21,43,-22,False,c8! a7 g2,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p426,R2,b220260706,False,True,1,25,postgrad,never,False,3,0,manual,2,1,2,1,0,0,False,16,8.0,12,True,30,34,-4,False,g2! g7,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p426,R3,bg20260726,False,True,1,25,postgrad,never,False,3,0,manual,2,1,2,1,0,0,False,8,4.0,4,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p346,R1,oc20260727,True,False,1,52,hs_graduate,less_than_monthly,True,3,5,manual,3,2,3,2,2,2,True,38,12.7,185,True,22,42,-20,False,b7 c8 b6!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p346,R2,b220260706,False,True,1,52,hs_graduate,less_than_monthly,True,3,0,manual,3,2,3,2,2,2,True,14,4.7,14,True,31,33,-2,False,g7 h1 h2!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p346,R3,bg20260726,False,True,1,52,hs_graduate,less_than_monthly,True,3,0,manual,3,3,3,3,3,3,True,0,0.0,21,True,34,30,4,True,b2 g8 h7,1,True,2,5,6,0.833,1,1,2,14,Solvers
p535,R1,oc20260727,True,False,3,35,postgrad,several_times_day,False,2,5,manual,5,4,3,2,1,1,True,20,4.0,179,True,31,33,-2,False,b7 g2! c8 a7 b6,1,False,2,1,4,0.25,0,0,1,26,Strugglers
p535,R2,b220260706,False,True,3,35,postgrad,several_times_day,False,2,0,manual,2,1,2,1,1,1,True,12,6.0,2,True,32,32,0,False,g7 g2!,1,False,2,1,4,0.25,0,0,1,26,Strugglers
p535,R3,bg20260726,False,True,3,35,postgrad,several_times_day,False,2,0,manual,2,0,2,0,0,0,False,14,7.0,9,True,27,37,-10,False,g8! h7!,1,False,2,1,4,0.25,0,0,1,26,Strugglers
